id,url,createdAt,text,authorUsername,authorName,authorFollowers,likeCount,replyCount,retweetCount,quoteCount,bookmarkCount,viewCount,lang,conversationId,inReplyToUsername,depth
"2098263524728320203","https://x.com/seymourbuttz00/status/2098263524728320203","Fri Sep 11 04:13:02 +0000 2026","@eminimnim Nah","seymourbuttz00","Andrew","144","0","0","0","0","0","4","und","2098072497182666987","eminimnim","1"
"2098265846976303382","https://x.com/NaderLikeLadder/status/2098265846976303382","Fri Sep 11 04:22:16 +0000 2026","@josephofiowa @andrew_wagle @eminimnim in","NaderLikeLadder","Nader Khalil🍊","14155","1","0","0","0","0","41","und","2098072497182666987","josephofiowa","3"
"2098266096038301834","https://x.com/Aileengf1/status/2098266096038301834","Fri Sep 11 04:23:15 +0000 2026","@eminimnim https://t.co/D74Fx69qsm woohu https://t.co/qcZ8of2pcQ","Aileengf1","Aileen","538","0","0","0","0","0","24","lv","2098072497182666987","eminimnim","1"
"2098267614870917175","https://x.com/sailorvenova/status/2098267614870917175","Fri Sep 11 04:29:17 +0000 2026","@eminimnim wow this is amazing ive had hardware ideas for years maybe this could help me build them","sailorvenova",")*Kassandra of Ellaphae","309","1","0","0","0","0","14","en","2098072497182666987","eminimnim","1"
"2098274514690072591","https://x.com/foundanand/status/2098274514690072591","Fri Sep 11 04:56:43 +0000 2026","@eminimnim https://t.co/SEkIB4WFBD","foundanand","Anand Lahoti","231","0","0","0","0","0","12","qme","2098072497182666987","eminimnim","1"
"2098274954009891024","https://x.com/Ryanrz/status/2098274954009891024","Fri Sep 11 04:58:27 +0000 2026","@LeeKuanYimby @eminimnim Where are all those components coming from?!!!","Ryanrz","Ryan Rzepecki","6053","0","0","0","0","0","6","en","2098072497182666987","LeeKuanYimby","2"
"2098275221375504385","https://x.com/BlackwellV90362/status/2098275221375504385","Fri Sep 11 04:59:31 +0000 2026","@eminimnim But don't you have custom parts there?","BlackwellV90362","blackwell","117","0","0","0","0","0","11","en","2098072497182666987","eminimnim","1"
"2098277089723953213","https://x.com/Adria_MBA/status/2098277089723953213","Fri Sep 11 05:06:56 +0000 2026","@eminimnim The first AI hardware will be nicely designed and great visually (UX). Human interactivity (UI) will be weird initially and the product won't work at oneshot. Vibe-hardware is like vibe coding, the slop will be screws. After a while, with some antislop skills, will improve.","Adria_MBA","Adria B.A.","496","0","0","0","0","0","30","en","2098072497182666987","eminimnim","1"
"2098282133525590073","https://x.com/turnkit/status/2098282133525590073","Fri Sep 11 05:26:59 +0000 2026","@eminimnim @logerhaus Quality engagement farming but it’s real stuff. I followed. Who doesn’t want to follow for more? Sounds exciting.","turnkit","turnkit","597","0","0","0","0","0","105","en","2098072497182666987","eminimnim","3"
"2098284155750813803","https://x.com/tedfernau/status/2098284155750813803","Fri Sep 11 05:35:01 +0000 2026","@eminimnim Hell yeah","tedfernau","teddy","183","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098286016545395101","https://x.com/WhaleLandUtahni/status/2098286016545395101","Fri Sep 11 05:42:25 +0000 2026","@eminimnim Why are you lying?","WhaleLandUtahni","Reticulating Splines","683","0","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098287252069560372","https://x.com/sevans0425/status/2098287252069560372","Fri Sep 11 05:47:19 +0000 2026","@eminimnim That’s awesome. What was your token spend, or, alternatively, effort level + time to completion?","sevans0425","Sam Evans","476","0","0","0","0","0","19","en","2098072497182666987","eminimnim","1"
"2098287526616367113","https://x.com/mathewharwich/status/2098287526616367113","Fri Sep 11 05:48:25 +0000 2026","@eminimnim beautiful","mathewharwich","Mathew Harwich","9","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098289329374155056","https://x.com/AndriiShylenko/status/2098289329374155056","Fri Sep 11 05:55:35 +0000 2026","@eminimnim Not sure about all the modules, but the long casing thingy in the beginning gonna break fast.","AndriiShylenko","Andrii Shylenko 🇺🇦","157","1","0","0","0","0","304","en","2098072497182666987","eminimnim","1"
"2098289725711012053","https://x.com/sammakesthings/status/2098289725711012053","Fri Sep 11 05:57:09 +0000 2026","@eminimnim As someone currently doing a music hardware project with heavy AI support, I am so curious if this works out and assembles correctly when the parts arrive","sammakesthings","Sam Stowers 🌎 💪 🌹","1672","0","0","0","0","0","69","en","2098072497182666987","eminimnim","1"
"2098296333904015536","https://x.com/alpng4theride/status/2098296333904015536","Fri Sep 11 06:23:25 +0000 2026","@eminimnim So much this","alpng4theride","Along4theride","2","0","0","0","0","0","4","en","2098072497182666987","eminimnim","1"
"2098297755190108297","https://x.com/Ryanc4444/status/2098297755190108297","Fri Sep 11 06:29:03 +0000 2026","@eminimnim Brooo what","Ryanc4444","Ryan C","60","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098298542892687478","https://x.com/FluidFix/status/2098298542892687478","Fri Sep 11 06:32:11 +0000 2026","@eminimnim Hum","FluidFix","𝐖","2657","0","0","0","0","0","17","und","2098072497182666987","eminimnim","1"
"2098298607426302128","https://x.com/FluidFix/status/2098298607426302128","Fri Sep 11 06:32:27 +0000 2026","@eminimnim Pls be urs","FluidFix","𝐖","2657","0","0","0","0","0","19","en","2098072497182666987","eminimnim","1"
"2098298732550803912","https://x.com/FluidFix/status/2098298732550803912","Fri Sep 11 06:32:57 +0000 2026","@eminimnim Can u mine","FluidFix","𝐖","2657","0","0","0","0","0","20","en","2098072497182666987","eminimnim","1"
"2098298738183655828","https://x.com/quelitass/status/2098298738183655828","Fri Sep 11 06:32:58 +0000 2026","@eminimnim Incredible","quelitass","Guillermo Duró","34","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098298807725252753","https://x.com/FluidFix/status/2098298807725252753","Fri Sep 11 06:33:14 +0000 2026","@eminimnim Fr fr","FluidFix","𝐖","2657","0","0","0","0","0","17","fr","2098072497182666987","eminimnim","1"
"2098300776179249404","https://x.com/UnGattoLoco/status/2098300776179249404","Fri Sep 11 06:41:04 +0000 2026","@eminimnim Yeah Astra, but where? GPT WORK? Or where You used it? :)","UnGattoLoco","UnGattoLoco","202","0","0","0","0","0","28","en","2098072497182666987","eminimnim","1"
"2098302746806124855","https://x.com/entadion/status/2098302746806124855","Fri Sep 11 06:48:54 +0000 2026","@eminimnim This is where ""vibe hardware"" starts to feel real. The most interesting part isn't even the CAD, it's the AI going all the way from datasheets to ordering actual parts.","entadion","Entadion 🌼","344","1","0","0","0","0","34","en","2098072497182666987","eminimnim","1"
"2098304586628923649","https://x.com/thecanbesolved/status/2098304586628923649","Fri Sep 11 06:56:12 +0000 2026","@eminimnim Unbelievable. Great job. Waiting for prompt.","thecanbesolved","CanBeSolved","5","0","0","0","0","0","682","en","2098072497182666987","eminimnim","1"
"2098304825695813659","https://x.com/SamuelBeek/status/2098304825695813659","Fri Sep 11 06:57:09 +0000 2026","@AMIRrorROY @eminimnim same","SamuelBeek","sam","15096","1","0","0","0","0","14","en","2098072497182666987","AMIRrorROY","2"
"2098304901273018703","https://x.com/Schnuartz/status/2098304901273018703","Fri Sep 11 06:57:27 +0000 2026","@eminimnim But did it work in the end?","Schnuartz","Schnuartz","1799","1","0","0","0","0","40","en","2098072497182666987","eminimnim","1"
"2098305451544760823","https://x.com/NomanInnov8/status/2098305451544760823","Fri Sep 11 06:59:38 +0000 2026","@eminimnim It literally picked up recipe BoQ) from my project on hackaday. https://t.co/s7RDx5094D","NomanInnov8","NomanInnov8","1152","1","0","0","0","0","64","en","2098072497182666987","eminimnim","1"
"2098305581069000976","https://x.com/Schnuartz/status/2098305581069000976","Fri Sep 11 07:00:09 +0000 2026","@eminimnim @_esk_kse_ If the product works, hopefully.","Schnuartz","Schnuartz","1799","0","0","0","0","0","23","en","2098072497182666987","eminimnim","3"
"2098306812453773697","https://x.com/basicalex8/status/2098306812453773697","Fri Sep 11 07:05:03 +0000 2026","@eminimnim No way😳","basicalex8","Alex Basic","23","0","0","0","0","0","221","en","2098072497182666987","eminimnim","1"
"2098308091448295443","https://x.com/vstalingrady/status/2098308091448295443","Fri Sep 11 07:10:08 +0000 2026","@eminimnim literally Jalapeño or am i wrong","vstalingrady","Vstalin Grady","98","0","0","0","0","0","7","en","2098072497182666987","eminimnim","1"
"2098308545540227352","https://x.com/MrSuperSecret/status/2098308545540227352","Fri Sep 11 07:11:56 +0000 2026","@eminimnim I mean, this is cool for a finished product! Tell me you have an iterative design process with lots of mockups and prototypes before this though 😬","MrSuperSecret","Sebastian Hindhede","52","0","0","0","0","0","174","en","2098072497182666987","eminimnim","1"
"2098309101314859015","https://x.com/Jerome04475418/status/2098309101314859015","Fri Sep 11 07:14:09 +0000 2026","@eminimnim Cool. Now order it with your own money and tell us how well it works. We are waiting 🍿","Jerome04475418","Jerome","76","1","0","0","0","0","21","en","2098072497182666987","eminimnim","1"
"2098310458537328822","https://x.com/waynexonline/status/2098310458537328822","Fri Sep 11 07:19:32 +0000 2026","@eminimnim You’re gonna have to share the assembled version :)","waynexonline","wayne","214","0","0","0","0","0","70","en","2098072497182666987","eminimnim","1"
"2098310598270558264","https://x.com/the_vibepreneur/status/2098310598270558264","Fri Sep 11 07:20:06 +0000 2026","@eminimnim you owe is the final anwer, does it work!?","the_vibepreneur","Vatsal | The Vibepreneur","309","0","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098311953529909354","https://x.com/gami_vc/status/2098311953529909354","Fri Sep 11 07:25:29 +0000 2026","@eminimnim yo @stableshaman","gami_vc","Gami","20935","1","1","0","0","0","106","und","2098072497182666987","eminimnim","1"
"2098312732089131281","https://x.com/stableshaman/status/2098312732089131281","Fri Sep 11 07:28:34 +0000 2026","@gami_vc @eminimnim yeee i am in da comments already","stableshaman","shaman","17184","0","1","0","0","0","45","en","2098072497182666987","gami_vc","2"
"2098312930165137698","https://x.com/stableshaman/status/2098312930165137698","Fri Sep 11 07:29:21 +0000 2026","@gami_vc @eminimnim curious if it will actually work","stableshaman","shaman","17184","1","0","0","0","0","38","en","2098072497182666987","stableshaman","3"
"2098312976038269210","https://x.com/bl0ckstone/status/2098312976038269210","Fri Sep 11 07:29:32 +0000 2026","@eminimnim Cost sheet? Build video? My eyes are glued 👁👄👁","bl0ckstone","Michael Blackstone | Propagation House 🥽🏗️","1155","1","0","0","0","0","86","en","2098072497182666987","eminimnim","1"
"2098313827641139594","https://x.com/dennishegstad/status/2098313827641139594","Fri Sep 11 07:32:55 +0000 2026","@eminimnim Woah","dennishegstad","dennis hegstad","121925","1","0","0","0","0","209","en","2098072497182666987","eminimnim","1"
"2098314771976126922","https://x.com/hardwareguy_/status/2098314771976126922","Fri Sep 11 07:36:41 +0000 2026","@eminimnim Good luck with that. Hardware is a different game altogether.","hardwareguy_","Gareth","92","0","0","0","0","0","40","en","2098072497182666987","eminimnim","1"
"2098319487581728887","https://x.com/letandrewcook/status/2098319487581728887","Fri Sep 11 07:55:25 +0000 2026","@eminimnim Where can I order one?","letandrewcook","drew.sh✨","5510","0","0","0","0","0","27","en","2098072497182666987","eminimnim","1"
"2098323199511392564","https://x.com/Manalabs3D/status/2098323199511392564","Fri Sep 11 08:10:10 +0000 2026","@eminimnim Cool","Manalabs3D","MANA","330","1","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098327996708892834","https://x.com/PanosDevnol/status/2098327996708892834","Fri Sep 11 08:29:14 +0000 2026","@cursedconnector @eminimnim Jlc and pcbway can do anything from 3d printing to cnc milling now but the funniest part to me is the cantilever piece just floating on the bottom shell","PanosDevnol","Devnol","72","3","1","0","0","0","69","en","2098072497182666987","cursedconnector","3"
"2098329243260502144","https://x.com/LiHasIdeas/status/2098329243260502144","Fri Sep 11 08:34:11 +0000 2026","@eminimnim 以后硬件开发是不是都这样了？有点期待又有点慌","LiHasIdeas","Dora Aimeow","4","0","0","0","0","0","57","zh","2098072497182666987","eminimnim","1"
"2098329631434883476","https://x.com/BoganBits/status/2098329631434883476","Fri Sep 11 08:35:43 +0000 2026","@eminimnim You didn't say how much it spent","BoganBits","0xbogan","254","0","0","0","0","0","13","en","2098072497182666987","eminimnim","1"
"2098329777455120431","https://x.com/TwisstedToast/status/2098329777455120431","Fri Sep 11 08:36:18 +0000 2026","@eminimnim This ui sucks","TwisstedToast","twissted","46","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098331494875894024","https://x.com/kouzelis/status/2098331494875894024","Fri Sep 11 08:43:08 +0000 2026","@eminimnim @alexandrosM What is total component cost?","kouzelis","Konstantinos","195","0","0","0","0","0","165","en","2098072497182666987","eminimnim","1"
"2098338697615741119","https://x.com/marek_kriz/status/2098338697615741119","Fri Sep 11 09:11:45 +0000 2026","@eminimnim https://t.co/l4lQAWYBL3","marek_kriz","Marek Kriz","3448","0","0","0","0","0","78","qme","2098072497182666987","eminimnim","1"
"2098339390174994572","https://x.com/DanieDusentrieb/status/2098339390174994572","Fri Sep 11 09:14:30 +0000 2026","@eminimnim ""I gave Astra my credit card""","DanieDusentrieb","Daniel Bin Schmid","16","0","0","0","0","0","7","en","2098072497182666987","eminimnim","1"
"2098341610387906916","https://x.com/isslerman/status/2098341610387906916","Fri Sep 11 09:23:19 +0000 2026","@eminimnim I love the custom DYI DJ products, but need more free time to explore! Nice hardware. I love eletronicts. Are you going to try ?","isslerman","Marcos Carneiro Issler","124","0","0","0","0","0","94","en","2098072497182666987","eminimnim","1"
"2098344559910797546","https://x.com/HsinHsin_Wang/status/2098344559910797546","Fri Sep 11 09:35:03 +0000 2026","@eminimnim You must give https://t.co/rDCJSaxivY a try. A component data for hardware agents. Precisely find real purchasable parts with stock, pricing, specs, and buy links. And save the token.","HsinHsin_Wang","ワンさん","40","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098345191274881288","https://x.com/kainex_y/status/2098345191274881288","Fri Sep 11 09:37:33 +0000 2026","@eminimnim fuck yeaaah","kainex_y","kainex","41","0","0","0","0","0","29","en","2098072497182666987","eminimnim","1"
"2098346435830071330","https://x.com/AverageVarun/status/2098346435830071330","Fri Sep 11 09:42:30 +0000 2026","@eminimnim vibe coding got physical 😭","AverageVarun","Varun | Video Editor","2644","0","0","0","0","0","23","en","2098072497182666987","eminimnim","1"
"2098349441384427820","https://x.com/ai_with_jyoti/status/2098349441384427820","Fri Sep 11 09:54:26 +0000 2026","@eminimnim This is a huge shift in how hardware gets built. AI is turning ideas into real products faster than ever.","ai_with_jyoti","Jyoti","488","0","0","0","0","0","31","en","2098072497182666987","eminimnim","1"
"2098352673825124667","https://x.com/ty_kra_lab/status/2098352673825124667","Fri Sep 11 10:07:17 +0000 2026","@eminimnim Cost? I prefer doing it like this; you still have control over it and no token cost at all https://t.co/ZBk1MjdD3o","ty_kra_lab","Tykra","4190","7","0","0","0","1","336","en","2098072497182666987","eminimnim","1"
"2098356014382784617","https://x.com/weichselbauml/status/2098356014382784617","Fri Sep 11 10:20:34 +0000 2026","@eminimnim TE is really overpriced imo. I'd take an Akai or Elektron device over their stuff any day. I found the OP-1 hip but very unpractical. I sold it many years ago.","weichselbauml","Lukas Weichselbaum","682","0","0","0","0","0","36","en","2098072497182666987","eminimnim","1"
"2098356155961475290","https://x.com/thereal2ply/status/2098356155961475290","Fri Sep 11 10:21:07 +0000 2026","@eminimnim Vibe hardware has been around for years, bruh https://t.co/q8VjmavJRM","thereal2ply","2ply","312","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098358612708225081","https://x.com/Ameyaaazing/status/2098358612708225081","Fri Sep 11 10:30:53 +0000 2026","@eminimnim Can you share the prompt for it ?","Ameyaaazing","Ameyaazing","1303","0","0","0","0","0","12","en","2098072497182666987","eminimnim","1"
"2098359450293653742","https://x.com/egcbatt/status/2098359450293653742","Fri Sep 11 10:34:13 +0000 2026","@k_grajeda @eminimnim 👶 newborn engineering","egcbatt","Edward 𝕏","405","0","0","0","0","0","20","en","2098072497182666987","k_grajeda","2"
"2098359683312497102","https://x.com/MichalKrakowiak/status/2098359683312497102","Fri Sep 11 10:35:08 +0000 2026","@eminimnim Does it work like expected?","MichalKrakowiak","Michał Krakowiak","145","0","0","0","0","0","24","en","2098072497182666987","eminimnim","1"
"2098361001649254603","https://x.com/d_ol_an/status/2098361001649254603","Fri Sep 11 10:40:23 +0000 2026","@eminimnim Really cool but does it can create something that never been created before ?","d_ol_an","Dolan","132","0","0","0","0","0","32","en","2098072497182666987","eminimnim","1"
"2098365731054239854","https://x.com/ohthatsjake/status/2098365731054239854","Fri Sep 11 10:59:10 +0000 2026","@eminimnim Holy shit","ohthatsjake","Jake Dunn","81","0","0","0","0","0","6","en","2098072497182666987","eminimnim","1"
"2098366535798857953","https://x.com/andra_volya/status/2098366535798857953","Fri Sep 11 11:02:22 +0000 2026","@eminimnim how does it handle component substitutions when specific chips are unavailable during assembly?","andra_volya","volya","91","0","0","0","0","0","268","en","2098072497182666987","eminimnim","1"
"2098369112485290456","https://x.com/bigbrainsteve/status/2098369112485290456","Fri Sep 11 11:12:36 +0000 2026","@eminimnim Yep. It's amazing. Thinking about buying a CNC machine to get ahead of the curve on the demand there will be for these things shortly.","bigbrainsteve","Steve | Reform UK!","1566","0","0","0","0","0","70","en","2098072497182666987","eminimnim","1"
"2098371476919349742","https://x.com/m4tka/status/2098371476919349742","Fri Sep 11 11:22:00 +0000 2026","@eminimnim 😂🤣😂🤣😂🤣😂🤣😂😄🤡","m4tka","mtk","12","0","0","0","0","0","4","qme","2098072497182666987","eminimnim","1"
"2098371546142101852","https://x.com/m4tka/status/2098371546142101852","Fri Sep 11 11:22:17 +0000 2026","@eminimnim thanks for the laughs 🤡","m4tka","mtk","12","0","0","0","0","0","4","en","2098072497182666987","eminimnim","1"
"2098371919565205670","https://x.com/m4tka/status/2098371919565205670","Fri Sep 11 11:23:46 +0000 2026","@logerhaus @eminimnim you are so stupid that you cant as ai to make up some shitty hardware in style of teenage? there isnzero magic there buddy 😂","m4tka","mtk","12","1","0","0","0","0","48","en","2098072497182666987","logerhaus","2"
"2098372143536865346","https://x.com/m4tka/status/2098372143536865346","Fri Sep 11 11:24:39 +0000 2026","@HaimBender @eminimnim its just halucination bro 😂","m4tka","mtk","12","0","0","0","0","0","55","en","2098072497182666987","HaimBender","4"
"2098377601756582391","https://x.com/SigurdPotet/status/2098377601756582391","Fri Sep 11 11:46:20 +0000 2026","@eminimnim Where did you order parts? My agent gave up on Aliexpress UI lol","SigurdPotet","Sigurd Heggemsnes","63","0","0","0","0","0","76","en","2098072497182666987","eminimnim","1"
"2098379530767302658","https://x.com/sebuzdugan/status/2098379530767302658","Fri Sep 11 11:54:00 +0000 2026","@eminimnim cad can fit nominal parts, but tolerance stacks decide whether batch two assembles","sebuzdugan","Sebastian Buzdugan","7066","0","0","0","0","0","27","en","2098072497182666987","eminimnim","1"
"2098385711476953127","https://x.com/yannickfe/status/2098385711476953127","Fri Sep 11 12:18:34 +0000 2026","@eminimnim Really cool!","yannickfe","Yannick Feige","37","0","0","0","0","0","210","en","2098072497182666987","eminimnim","1"
"2098386080512762211","https://x.com/jack226RE/status/2098386080512762211","Fri Sep 11 12:20:02 +0000 2026","@eminimnim Nice, let's see the real pictures!","jack226RE","Jack Roberts","1741","0","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098388868592488732","https://x.com/JetPackchimp/status/2098388868592488732","Fri Sep 11 12:31:07 +0000 2026","@eminimnim And is it working?","JetPackchimp","MB","136","0","0","0","0","0","14","en","2098072497182666987","eminimnim","1"
"2098393563511886092","https://x.com/snackseatsmax/status/2098393563511886092","Fri Sep 11 12:49:46 +0000 2026","@eminimnim @dumbgayretard I know you’re gonna love this one","snackseatsmax","Max","1374","1","1","0","0","0","23","en","2098072497182666987","eminimnim","1"
"2098393724749291772","https://x.com/dotconor/status/2098393724749291772","Fri Sep 11 12:50:24 +0000 2026","@eminimnim @DanielleFong did you build it yet tho","dotconor","Conor O’Hollaren","931","0","0","0","0","0","33","en","2098072497182666987","eminimnim","1"
"2098395376856219658","https://x.com/iamloonix/status/2098395376856219658","Fri Sep 11 12:56:58 +0000 2026","@eminimnim That looks slick","iamloonix","Daniel Carneiro","46","0","0","0","0","0","145","en","2098072497182666987","eminimnim","1"
"2098395391976976599","https://x.com/BrianHatano/status/2098395391976976599","Fri Sep 11 12:57:02 +0000 2026","@eminimnim Rockets in every hand.","BrianHatano","Brian Hatano","1596","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098395601809309822","https://x.com/dumbgayretard/status/2098395601809309822","Fri Sep 11 12:57:52 +0000 2026","@snackseatsmax @eminimnim this is so badass","dumbgayretard","blobbert","4852","1","0","0","0","0","53","en","2098072497182666987","snackseatsmax","2"
"2098396173883101323","https://x.com/sonicnate/status/2098396173883101323","Fri Sep 11 13:00:08 +0000 2026","@eminimnim Now you gotta get your other credit card out for tooling ;). DM me if you need help. Super cool man! I LOVE THIS!","sonicnate","Nathaniel Victor","285","0","0","0","0","0","65","en","2098072497182666987","eminimnim","1"
"2098399518068736359","https://x.com/JuxhinCelaEU/status/2098399518068736359","Fri Sep 11 13:13:26 +0000 2026","@eminimnim why you think this is something new, this is happening at least from opus 4.6 as Im aware and likely earlier","JuxhinCelaEU","Juxhin Çela 🇪🇺🇺🇦","4369","0","0","0","0","0","18","en","2098072497182666987","eminimnim","1"
"2098400913954062664","https://x.com/marcelsamyn/status/2098400913954062664","Fri Sep 11 13:18:58 +0000 2026","@eminimnim did it get the right part number from LCSC though","marcelsamyn","Marcel Samyn","391","0","0","0","0","0","8","en","2098072497182666987","eminimnim","1"
"2098401081004855746","https://x.com/PhilPhauler/status/2098401081004855746","Fri Sep 11 13:19:38 +0000 2026","@eminimnim OMFG THIS IS BIG!! This is so fucking big 🏆","PhilPhauler","Phil Phauler","2923","0","0","0","0","0","10","en","2098072497182666987","eminimnim","1"
"2098404635509711225","https://x.com/DavidofSeattle/status/2098404635509711225","Fri Sep 11 13:33:46 +0000 2026","@eminimnim wait it read chinese datasheets on its own? that's actually wild","DavidofSeattle","Crestffield","4714","0","0","0","0","0","107","en","2098072497182666987","eminimnim","1"
"2098405072052904039","https://x.com/TheRHNeutrino/status/2098405072052904039","Fri Sep 11 13:35:30 +0000 2026","@eminimnim 🫥","TheRHNeutrino","The Right Handed Neutrino","988","0","0","0","0","0","3","qme","2098072497182666987","eminimnim","1"
"2098408241135030747","https://x.com/patternstatic/status/2098408241135030747","Fri Sep 11 13:48:05 +0000 2026","@eminimnim Vibe coding just grew hands. Give agents procurement and suddenly the prototype has a shipping address 😂","patternstatic","ND Minds & AI","81","1","0","0","0","0","22","en","2098072497182666987","eminimnim","1"
"2098410272314794110","https://x.com/tinyboardjo/status/2098410272314794110","Fri Sep 11 13:56:10 +0000 2026","@eminimnim The assembly guide is such a good touch. Please post the first power-on, i’m invested now.","tinyboardjo","Jo","48","1","0","0","0","0","8","en","2098072497182666987","eminimnim","1"
"2098412775458701694","https://x.com/zerogtalent/status/2098412775458701694","Fri Sep 11 14:06:06 +0000 2026","@eminimnim Sourcing parts and CAD is a great start, but the real hurdle is usually the final 10% of physical tolerance and assembly. Does the current agent loop handle actual hardware debugging?","zerogtalent","Zero G Talent","54","0","0","0","0","0","91","en","2098072497182666987","eminimnim","1"
"2098415833525457189","https://x.com/melayaorg/status/2098415833525457189","Fri Sep 11 14:18:16 +0000 2026","@eminimnim Vibe for everything 😎","melayaorg","Melaya","22","0","0","0","0","0","5","en","2098072497182666987","eminimnim","1"
"2098418548880077119","https://x.com/gilles_ac/status/2098418548880077119","Fri Sep 11 14:29:03 +0000 2026","That's really cool, totally forgot about pcb and circuit design for a minute! Did this a while ago for different projects, especially during COVID but i have so many little hardware projects to solve small problems i have, don't we all! Now with AI, again, the only limitation is your imagination!","gilles_ac","Gilles AC","527","0","0","0","0","0","642","en","2098072497182666987","eminimnim","1"
"2098419149013729600","https://x.com/Building_Josh/status/2098419149013729600","Fri Sep 11 14:31:26 +0000 2026","@eminimnim true hardware is not deterministic enough for models to solve. tried this myself, it’s a great pipe dream, but that board is never gonna work. Plus, if you don’t actually know how to do hardware how are you gonna do bring up…","Building_Josh","Josh","334","0","0","0","0","0","28","en","2098072497182666987","eminimnim","1"
"2098421728942666166","https://x.com/giffboake/status/2098421728942666166","Fri Sep 11 14:41:41 +0000 2026","@eminimnim Bullshit. Post the invoice for the parts or it never happened.","giffboake","GifCo","726","0","0","0","0","0","21","en","2098072497182666987","eminimnim","1"
"2098423798676484577","https://x.com/white_rxbt/status/2098423798676484577","Fri Sep 11 14:49:55 +0000 2026","@eminimnim wow","white_rxbt","white_rabbit","216","0","0","0","0","0","5","und","2098072497182666987","eminimnim","1"
"2098425945359102138","https://x.com/Atech_dev/status/2098425945359102138","Fri Sep 11 14:58:26 +0000 2026","@dameerly @Julius48024685 @eminimnim 🧡🧡","Atech_dev","atech.dev","788","1","0","0","0","0","20","qme","2098072497182666987","dameerly","3"
"2098426105409777820","https://x.com/SP3NC3R5395/status/2098426105409777820","Fri Sep 11 14:59:05 +0000 2026","@eminimnim Blender assembly animation at the end is showing off but I respect it","SP3NC3R5395","Jordan Lee","64","1","0","0","0","0","332","en","2098072497182666987","eminimnim","1"
"2098427171354116301","https://x.com/jalejandrodiez/status/2098427171354116301","Fri Sep 11 15:03:19 +0000 2026","@eminimnim Right, now assemble it and show us it works xd","jalejandrodiez","Jorge Alejandro Diez","200","0","0","0","0","0","81","en","2098072497182666987","eminimnim","1"
"2098428465473290270","https://x.com/continuumlabs_/status/2098428465473290270","Fri Sep 11 15:08:27 +0000 2026","@eminimnim vibe hardware is going to be huge!!","continuumlabs_","Continuum Labs","2013","0","0","0","0","0","36","en","2098072497182666987","eminimnim","1"
"2098428595131564053","https://x.com/paulo_creates/status/2098428595131564053","Fri Sep 11 15:08:58 +0000 2026","@eminimnim startup idea: vibe code hardware, submit specs, receive at home a build yourself kit","paulo_creates","PP","15","0","0","0","0","0","25","en","2098072497182666987","eminimnim","1"
"2098429948193022417","https://x.com/DavidStalmarck/status/2098429948193022417","Fri Sep 11 15:14:21 +0000 2026","@Julius48024685 @eminimnim @Atech_dev 👀👀👀👀🔥🔥","DavidStalmarck","David Stålmarck","236","1","0","0","0","0","40","qme","2098072497182666987","Julius48024685","2"
"2098430089130082371","https://x.com/grep_now/status/2098430089130082371","Fri Sep 11 15:14:54 +0000 2026","@beardsmol @eminimnim Be careful 😂","grep_now","krx","196","2","0","0","0","0","12","en","2098072497182666987","beardsmol","2"
"2098434986147766723","https://x.com/ritwikpavan/status/2098434986147766723","Fri Sep 11 15:34:22 +0000 2026","@eminimnim Super cool","ritwikpavan","Ritwik Pavan","39288","2","0","0","0","0","308","en","2098072497182666987","eminimnim","1"
"2098445589729939505","https://x.com/ZiyaulhaqMm/status/2098445589729939505","Fri Sep 11 16:16:30 +0000 2026","@GianniDalerta @eminimnim @PurpleHorizons8 @RalphQuintero This is cool","ZiyaulhaqMm","Mohammad Ziyaulhaq Mohammad","114","1","0","0","0","0","60","en","2098072497182666987","GianniDalerta","2"
"2098455503646929405","https://x.com/ilambxo/status/2098455503646929405","Fri Sep 11 16:55:54 +0000 2026","@stableshaman @eminimnim how is your sampler going?","ilambxo","name can't be blank?","562","0","0","0","0","0","15","en","2098072497182666987","stableshaman","4"
"2098458724876902606","https://x.com/rosebeverly_ai/status/2098458724876902606","Fri Sep 11 17:08:42 +0000 2026","@eminimnim so cool!!!","rosebeverly_ai","Rose Beverly","233","0","0","0","0","0","9","en","2098072497182666987","eminimnim","1"
"2098459123176104253","https://x.com/cursedconnector/status/2098459123176104253","Fri Sep 11 17:10:17 +0000 2026","@PanosDevnol @eminimnim Yes I'm asking because I don't truly believe anyone would be sane enough to order this actually.","cursedconnector","cursed_connectors","15033","2","0","0","0","0","26","en","2098072497182666987","PanosDevnol","4"
